issn_scielo	year	scopus_id	citescore	sjr	sjr_best_quartile	cites_by_doc_2years	h_index	snip	ipp
2176-9451	2013	21100197910	0.18	0.2	Q3	0.11	9	0.265785046835784	0.175953079178886
2176-9451	2014	21100197910	0.17	0.157	Q4	0.19	9	0.264165314492061	0.183783783783784
2176-9451	2015	21100197910	0.32	0.212	Q3	0.44	9	0.392251480198703	0.32258064516129
2176-9451	2016	21100197910	0.69	0.462	Q2	0.72	9	0.655517413433938	0.697916666666667
0100-4670	1999	23521		0.136	Q4	0.11	15	0.149188086787407	0.0714285714285714
0100-4670	2000	23521		0.17	Q3	0.1	15	0.117488673990222	0.135135135135135
0100-4670	2001	23521		0.12	Q4	0.04	15	0.0101503759398496	0.0263157894736842
0100-4670	2002	23521		0.158	Q3	0.14	15	0.181928108902417	0.111111111111111
0100-4670	2003	23521		0.128	Q4	0.1	15	0.129205935830898	0.140350877192982
0100-4670	2004	23521		0.186	Q3	0.3	15	0.244783043969654	0.258064516129032
0100-4670	2005	23521		0.133	Q4	0.28	15	0.221622195284044	0.25
0100-4670	2006	23521		0.226	Q3	0.3	15	0.207771069136502	0.373493975903614
0100-4670	2007	23521		0.196	Q3	0.43	15	0.308963712476111	0.41
0100-4670	2008	23521		0.146	Q4	0.3	15	0.197350019847044	0.333333333333333
0100-4670	2009	23521		0.204	Q3	0.34	15	0.291010519841277	0.325
0100-4670	2010	23521		0.181	Q3	0.3	15	0.319689388684728	0.298245614035088
0100-4670	2011	23521		0.151	Q4	0.21	15	0.231981656927592	0.237037037037037
0100-4670	2012	23521		0.137	Q4	0.18	15	0.149251452867258	0.210526315789474
0100-4670	2013	23521		0.118	Q4	0.21	15	0.42055048566403	0.2375
0100-4670	2014	23521		0.116	Q4	0	15	0.387700512933486	0.210526315789474
1413-8050	2008	6400153156		0.102	Q4	0.07	7	0	0
1413-8050	2009	6400153156		0.106	Q4	0.12	7	0.186309862088543	0.0612244897959184
1413-8050	2010	6400153156		0.155	Q3	0.12	7	0.389641432200837	0.116883116883117
1413-8050	2011	6400153156	0.11	0.135	Q3	0.09	7	0.238845291337113	0.102564102564103
1413-8050	2012	6400153156	0.11	0.162	Q3	0.07	7	0.386807287237365	0.107142857142857
1413-8050	2013	6400153156	0.24	0.259	Q2	0.24	7	0.541463069660416	0.240963855421687
1413-8050	2014	6400153156	0.11	0.176	Q3	0.05	7	0.424926515917861	0.109756097560976
1413-8050	2015	6400153156	0.2	0.192	Q3	0.25	7	0.672430732558222	0.216867469879518
1413-8050	2016	6400153156	0.19	0.152	Q3	0.11	7	0.551947778371346	0.168674698795181
0101-7330	2007	4500151523		0.1	Q4	0.03	13	0	0
0101-7330	2008	4500151523		0.202	Q3	0.13	13	0.00893455438909984	0.00826446280991736
0101-7330	2009	4500151523		0.257	Q3	0.11	13	0.403247088309008	0.0818713450292398
0101-7330	2010	4500151523		0.23	Q3	0.23	13	1.16075292175816	0.235294117647059
0101-7330	2011	4500151523	0.14	0.247	Q3	0.15	13	0.104188591017178	0.0397350993377483
0101-7330	2012	4500151523	0.19	0.153	Q4	0.14	13	0.771132658012431	0.148148148148148
0101-7330	2013	4500151523	0.21	0.387	Q2	0.2	13	1.07333960347498	0.221556886227545
0101-7330	2014	4500151523	0.13	0.228	Q3	0.13	13	0.750770653267424	0.137362637362637
0101-7330	2015	4500151523	0.16	0.256	Q3	0.12	13	0.947224363082168	0.145251396648045
0101-7330	2016	4500151523	0.25	0.399	Q2	0.17	13	1.02893441660252	0.223529411764706
1517-9702	2000	4700152249		0.101	Q4	0	9	0	0
1517-9702	2001	4700152249		0.111	Q4	0.02	9	0	0
1517-9702	2002	4700152249		0.103	Q4	0.09	9	0.0287698412698413	0.0185185185185185
1517-9702	2003	4700152249		0.1	Q4	0	9	0	0
1517-9702	2004	4700152249		0.103	Q4	0	9	0.191297208538588	0.0555555555555556
1517-9702	2005	4700152249		0.104	Q4	0	9	0.135947712418301	0.111111111111111
1517-9702	2007	4700152249		0.101	Q4	0	9	0	0
1517-9702	2008	4700152249		0.112	Q4	0.06	9	0.0156678417547983	0.0144927536231884
1517-9702	2009	4700152249		0.124	Q4	0.13	9	0.2378805105801	0.0495049504950495
1517-9702	2010	4700152249		0.105	Q4	0.08	9	0.0907944059976932	0.0196078431372549
1517-9702	2011	4700152249	0.06	0.117	Q4	0.1	9	0.0886521971370046	0.0347826086956522
1517-9702	2012	4700152249	0.1	0.207	Q3	0.09	9	0.224661264616291	0.0769230769230769
1517-9702	2013	4700152249	0.14	0.202	Q3	0.13	9	0.718759830755477	0.131578947368421
1517-9702	2014	4700152249	0.17	0.233	Q3	0.15	9	0.753081908058899	0.13125
1517-9702	2015	4700152249	0.19	0.177	Q4	0.22	9	0.72491353604255	0.184971098265896
1517-9702	2016	4700152249	0.29	0.393	Q2	0.21	9	1.00543409701255	0.239234449760766
1679-4508	2013	21100219310	0.24	0.117	Q4	0.3	10	1.00543409701255	0.239234449760766
1679-4508	2014	21100219310	0.6	0.198	Q3	0.72	10	1.00543409701255	0.239234449760766
1679-4508	2015	21100219310	0.49	0.218	Q3	0.58	10	1.00543409701255	0.239234449760766
1679-4508	2016	21100219310	0.66	0.276	Q2	0.67	10	1.00543409701255	0.239234449760766
0100-6916	2007	101441		0.133	Q3	0.03	19	0.0192098586444364	0.010752688172043
0100-6916	2008	101441		0.208	Q3	0.17	19	0.0909793592503482	0.0251572327044025
0100-6916	2009	101441		0.418	Q2	0.4	19	0.72291582435954	0.302752293577982
0100-6916	2010	101441		0.479	Q2	0.42	19	0.906489936727877	0.487179487179487
0100-6916	2011	101441	0.46	0.5	Q2	0.5	19	0.783730439522305	0.575510204081633
0100-6916	2012	101441	0.78	0.619	Q1	0.79	19	0.907587485539675	0.76797385620915
0100-6916	2013	101441	0.73	0.52	Q2	0.54	19	0.688529378995586	0.68169014084507
0100-6916	2014	101441	0.53	0.431	Q2	0.41	19	0.639886019744876	0.529085872576177
0100-6916	2015	101441	0.57	0.391	Q2	0.41	19	0.62948267041913	0.519337016574586
0100-6916	2016	101441	0.51	0.318	Q2	0.4	19	0.466908020289521	0.491525423728814
1413-4152	2007	4700152869		0.111	Q4	0.04	11	0.0404076738609113	0.0222222222222222
1413-4152	2008	4700152869		0.118	Q4	0.09	11	0.108102404239868	0.0531914893617021
1413-4152	2009	4700152869		0.145	Q3	0.2	11	0.394239116747343	0.19047619047619
1413-4152	2010	4700152869		0.181	Q3	0.29	11	0.308642665516211	0.236024844720497
1413-4152	2011	4700152869	0.23	0.149	Q4	0.3	11	0.255219988073055	0.235668789808917
1413-4152	2012	4700152869	0.27	0.202	Q3	0.25	11	0.505570751570194	0.304054054054054
1413-4152	2013	4700152869	0.27	0.195	Q3	0.22	11	0.430258108326287	0.267175572519084
1413-4152	2014	4700152869	0.33	0.177	Q3	0.27	11	0.475883103260437	0.354330708661417
1413-4152	2015	4700152869	0.22	0.152	Q3	0.2	11	0.214971050562664	0.171232876712329
1413-4152	2016	4700152869	0.3	0.165	Q4	0.25	11	0.465791197615117	0.307262569832402
0104-4036	2008	8000153130		0.101	Q4	0.23	7	0	0
0104-4036	2009	8000153130		0.123	Q4	0.13	7	0	0
0104-4036	2010	8000153130		0.144	Q4	0.05	7	0.553192617889427	0.0860215053763441
0104-4036	2011	8000153130	0.12	0.219	Q3	0.1	7	0.226241530480285	0.0490196078431373
0104-4036	2012	8000153130	0.08	0.132	Q4	0.1	7	0.534903613850982	0.0720720720720721
0104-4036	2013	8000153130	0.18	0.282	Q3	0.23	7	0.666371191514541	0.176991150442478
0104-4036	2014	8000153130	0.18	0.208	Q3	0.13	7	0.52407428538529	0.168224299065421
0104-4036	2015	8000153130	0.12	0.19	Q3	0.14	7	0.415493159297625	0.129310344827586
0104-4036	2016	8000153130	0.3	0.405	Q2	0.23	7	1.0662341993439	0.267857142857143
0103-4014	2007	4400151727		0.1	Q4	0.02	15	0	0
0103-4014	2008	4400151727		0.103	Q3	0.1	15	0.12699934474128	0.0480769230769231
0103-4014	2009	4400151727		0.111	Q2	0.27	15	0.566685615393943	0.156862745098039
0103-4014	2010	4400151727		0.127	Q2	0.1	15	0.553060805996744	0.177304964539007
0103-4014	2011	4400151727	0.12	0.135	Q2	0.06	15	0.299751627666347	0.13986013986014
0103-4014	2012	4400151727	0.13	0.157	Q2	0.21	15	0.389708592696106	0.124087591240876
0103-4014	2013	4400151727	0.19	0.173	Q2	0.11	15	0.456581236883943	0.169811320754717
0103-4014	2014	4400151727	0.13	0.131	Q2	0.15	15	0.273841327971793	0.120253164556962
0103-4014	2015	4400151727	0.23	0.227	Q1	0.17	15	0.870671394071794	0.238993710691824
0103-4014	2016	4400151727	0.2	0.207	Q2	0.11	15	0.501520655447341	0.205298013245033
0101-4161	2009	20708		0.101	Q4	0	7	0	0
0101-4161	2010	20708		0.13	Q3	0.11	7	0.137515613195669	0.087719298245614
0101-4161	2011	20708	0.1	0.174	Q3	0.11	7	0.539420517137015	0.101123595505618
0101-4161	2012	20708	0.11	0.129	Q4	0.11	7	0.261929987430578	0.114583333333333
0101-4161	2013	20708	0.2	0.161	Q3	0.15	7	0.588383055423966	0.208791208791209
0101-4161	2014	20708	0.12	0.165	Q3	0.14	7	0.606502440070478	0.1375
0101-4161	2015	20708	0.06	0.103	Q4	0.06	7	0.246950585670098	0.0609756097560976
0101-4161	2016	20708	0.12	0.12	Q4	0.09	7	0.398170910642799	0.117647058823529
1413-294X	2007	5400152702		0.101	Q4	0.03	8	0	0
1413-294X	2008	5400152702		0.103	Q4	0.08	8	0.0135135135135135	0.0151515151515152
1413-294X	2009	5400152702		0.163	Q4	0.07	8	0.477774677919515	0.135416666666667
1413-294X	2010	5400152702		0.136	Q4	0.07	8	0.217105131105912	0.125
1413-294X	2011	5400152702	0.11	0.17	Q4	0.1	8	0.153864386870576	0.0882352941176471
1413-294X	2012	5400152702	0.11	0.178	Q3	0.07	8	0.331849483337707	0.11304347826087
1413-294X	2013	5400152702	0.13	0.146	Q4	0.1	8	0.18079215406203	0.0902777777777778
1413-294X	2014	5400152702	0.13	0.136	Q4	0.13	8	0.106401718886117	0.121387283236994
1413-294X	2015	5400152702	0.19	0.152	Q4	0.22	8	0.260297922302497	0.183006535947712
1413-294X	2016	5400152702	0.29	0.273	Q3	0.25	8	0.29541938946826	0.251968503937008
0100-4158	2007	4000151813		0.24	Q3	0.2	15	0.300450993263446	0.121951219512195
0100-4158	2008	4000151813		0.127	Q4	0.29	15	0.303190458842184	0.163398692810458
0100-4158	2009	4000151813		0.208	Q3	0.36	15	0.61809103345795	0.248366013071895
0100-4158	2010	4000151813		0.232	Q3	0	15	0.59868108834759	0.267605633802817
2179-8087	2013	21100211740	0.21	0.165	Q3	0.23	5	0.301817781253607	0.140350877192982
2179-8087	2014	21100211740	0.35	0.322	Q2	0.36	5	0.528531944474019	0.271186440677966
2179-8087	2015	21100211740	0.35	0.323	Q2	0.33	5	0.609603590352446	0.344444444444444
2179-8087	2016	21100211740	0.59	0.591	Q1	0.53	5	0.973195205165931	0.581521739130435
0101-2061	2007	4500151502		0.126	Q4	0.13	24	0.057440158521906	0.0571428571428571
0101-2061	2008	4500151502		0.172	Q3	0.34	24	0.263241669736731	0.191919191919192
0101-2061	2009	4500151502		0.246	Q3	0.31	24	0.435101229670918	0.368972746331237
0101-2061	2010	4500151502		0.258	Q3	0.35	24	0.470968716630289	0.398190045248869
0101-2061	2011	4500151502	0.44	0.29	Q3	0.28	24	0.494483966872892	0.415289256198347
0101-2061	2012	4500151502	0.36	0.25	Q3	0.37	24	0.392102937314725	0.352549889135255
0101-2061	2013	4500151502	0.62	0.292	Q3	0.59	24	0.535941797393914	0.63448275862069
0101-2061	2014	4500151502	0.5	0.294	Q3	0.44	24	0.449360194925233	0.506607929515419
0101-2061	2015	4500151502	0.7	0.346	Q3	0.67	24	0.57935371751919	0.706521739130435
0101-2061	2016	4500151502	0.8	0.339	Q3	0.91	24	0.578105578737452	0.741379310344828
1415-4757	1999	22186		0.196	Q4	0.21	40	0.329835741008787	0.223367697594502
1415-4757	2000	22186		0.225	Q4	0.39	40	0.59743199354042	0.346153846153846
1415-4757	2001	22186		0.139	Q4	0.25	40	0.282032528964008	0.259154929577465
1415-4757	2002	22186		0.208	Q4	0.24	40	0.383756816775918	0.27906976744186
1415-4757	2003	22186		0.206	Q4	0.38	40	0.372577734018719	0.341637010676157
1415-4757	2004	22186		0.242	Q4	0.37	40	0.353382462895043	0.419689119170984
1415-4757	2005	22186		0.212	Q4	0.5	40	0.428270716833864	0.446564885496183
1415-4757	2006	22186		0.257	Q4	0.56	40	0.567466841284818	0.55205047318612
1415-4757	2007	22186		0.239	Q4	0.54	40	0.49578784708593	0.519230769230769
1415-4757	2008	22186		0.27	Q4	0.63	40	0.601328256431766	0.639593908629442
1415-4757	2009	22186		0.288	Q4	0.6	40	0.571872825748931	0.690072639225182
1415-4757	2010	22186		0.291	Q4	0.83	40	0.504955026105019	0.696385542168675
1415-4757	2011	22186	0.83	0.309	Q4	0.77	40	0.609738686796007	0.818627450980392
1415-4757	2012	22186	0.85	0.29	Q4	0.84	40	0.567640237543478	0.841397849462366
1415-4757	2013	22186	1.06	0.378	Q4	1.01	40	0.641073310360743	1.02374670184697
1415-4757	2014	22186	1.22	0.501	Q3	1.39	40	0.67977118942228	1.25525525525526
1415-4757	2015	22186	1.57	0.657	Q3	1.59	40	0.782859580763909	1.5728476821192099
1415-4757	2016	22186	1.53	0.625	Q3	1.29	40	0.760752447618622	1.44827586206897
0104-530X	2007	4700152225		0.103	Q3	0.09	11	0	0
0104-530X	2008	4700152225		0.118	Q3	0.08	11	0.00480245807253292	0.0232558139534884
0104-530X	2009	4700152225		0.144	Q3	0.11	11	0.153318726878542	0.128787878787879
0104-530X	2010	4700152225		0.175	Q2	0.19	11	0.262109386914457	0.1875
0104-530X	2011	4700152225	0.12	0.142	Q3	0.15	11	0.480877220339459	0.15527950310559
0104-530X	2012	4700152225	0.23	0.16	Q3	0.21	11	0.567374465426277	0.24
0104-530X	2013	4700152225	0.21	0.156	Q3	0.13	11	0.314731551997606	0.198895027624309
0104-530X	2014	4700152225	0.25	0.206	Q2	0.21	11	0.630921112982705	0.227027027027027
0104-530X	2015	4700152225	0.4	0.189	Q3	0.34	11	0.80103428789344	0.408602150537634
0104-530X	2016	4700152225	0.32	0.191	Q3	0.18	11	0.608746034421376	0.288770053475936
0101-9074	2000	100069		0.105	Q3	0	6		
0101-9074	2001	100069		0.105	Q3	0	6		
0101-9074	2002	100069		0.105	Q3	0	6		
0101-9074	2003	100069		0.121	Q2	0	6		
0101-9074	2004	100069		0.122	Q2	0	6		
0101-9074	2005	100069		0.122	Q2	0	6		
0101-9074	2008	100069		0.1	Q4	0	6	0	0
0101-9074	2009	100069		0.1	Q4	0.04	6	0	0
0101-9074	2010	100069		0.113	Q3	0.04	6	0.110162524264454	0.0212765957446809
0101-9074	2011	100069	0.04	0.111	Q3	0.07	6	0.171564779306715	0.0258064516129032
0101-9074	2012	100069	0.06	0.101	Q4	0.05	6	0	0
0101-9074	2013	100069	0.05	0.1	Q4	0.01	6	0.150486720742888	0.0403225806451613
0101-9074	2014	100069	0.04	0.118	Q3	0.04	6	0.0620915032679739	0.00980392156862745
0101-9074	2015	100069	0.07	0.126	Q2	0.09	6	0.291074107410741	0.0396039603960396
0101-9074	2016	100069	0.1	0.111	Q3	0.12	6	0.0448462311809678	0.087378640776699
0104-5970	1999	14784		0.104	Q3	0.03	14		
0104-5970	2000	14784		0.11	Q3	0.02	14		
0104-5970	2001	14784		0.1	Q4	0	14		
0104-5970	2002	14784		0.1	Q4	0	14		
0104-5970	2003	14784		0.101	Q4	0.04	14		
0104-5970	2004	14784		0.104	Q4	0.03	14		
0104-5970	2005	14784		0.105	Q4	0.07	14		
0104-5970	2006	14784		0.112	Q3	0.08	14		
0104-5970	2007	14784		0.173	Q2	0.07	14	0	0
0104-5970	2008	14784		0.124	Q3	0.12	14	0.193903793903794	0.0341880341880342
0104-5970	2009	14784		0.23	Q2	0.19	14	0.71347315347239	0.198924731182796
0104-5970	2010	14784		0.269	Q2	0.31	14	0.665593940282156	0.176470588235294
0104-5970	2011	14784	0.16	0.276	Q2	0.12	14	0.845467960403898	0.162790697674419
0104-5970	2012	14784	0.17	0.246	Q2	0.16	14	0.51334615189876	0.157894736842105
0104-5970	2013	14784	0.13	0.205	Q3	0.11	14	0.481191951834606	0.0966386554621849
0104-5970	2014	14784	0.12	0.229	Q3	0.17	14	0.538874414133711	0.116
0104-5970	2015	14784	0.15	0.248	Q2	0.2	14	0.762801553324909	0.157676348547718
0104-5970	2016	14784	0.11	0.195	Q3	0.11	14	0.40702980477965	0.119521912350598
0104-7183	2007	4700152715		0.104	Q4	0.13	9	0.0773411371237458	0.0869565217391304
0104-7183	2008	4700152715		0.1	Q4	0.12	9	0	0
0104-7183	2009	4700152715		0.128	Q3	0.1	9	0.521690393794462	0.138888888888889
0104-7183	2010	4700152715		0.119	Q3	0.06	9	0.369426906265177	0.0845070422535211
0104-7183	2011	4700152715	0.11	0.119	Q3	0.09	9	0.483530764807361	0.0945945945945946
0104-7183	2012	4700152715	0.21	0.282	Q2	0.24	9	1.13577201513173	0.225352112676056
0104-7183	2013	4700152715	0.14	0.149	Q3	0.18	9	0.457211289110164	0.115384615384615
0104-7183	2014	4700152715	0.11	0.125	Q3	0.12	9	0.755190523761952	0.1
0104-7183	2015	4700152715	0.18	0.134	Q3	0.12	9	0.868019405844716	0.197530864197531
0104-7183	2016	4700152715	0.19	0.172	Q3	0.18	9	0.58429942344803	0.172413793103448
0102-0536	2008	8600153101		0.228	Q3	0.19	15	0.217530436921439	0.0909090909090909
0102-0536	2009	8600153101		0.286	Q2	0.32	15	0.390621537543484	0.154255319148936
0102-0536	2010	8600153101		0.432	Q2	0.33	15	0.699286870148026	0.344947735191638
0102-0536	2011	8600153101	0.36	0.378	Q2	0.35	15	0.614211803025117	0.354609929078014
0102-0536	2012	8600153101	0.54	0.495	Q2	0.58	15	0.847188194341435	0.51219512195122
0102-0536	2013	8600153101	0.54	0.484	Q2	0.46	15	0.781174913829048	0.527508090614887
0102-0536	2014	8600153101	0.52	0.492	Q2	0.44	15	0.784650371912323	0.544072948328267
0102-0536	2015	8600153101	0.65	0.662	Q1	0.41	15	1.07341886697462	0.652459016393443
0102-0536	2016	8600153101	0.52	0.443	Q2	0.45	15	0.837731732256843	0.518796992481203
0073-4721	2002	4700152458		0.103	Q4	0.05	19	0.220245215311005	0.0454545454545455
0073-4721	2003	4700152458		0.108	Q4	0.09	19	0.194210752797803	0.0568181818181818
0073-4721	2004	4700152458		0.138	Q4	0.14	19	0.514908251382504	0.170454545454545
0073-4721	2005	4700152458		0.135	Q4	0	19	0.207089224201608	0.204545454545455
0073-4721	2007	4700152458		0.141	Q4	0.23	19	0.293366038723182	0.0714285714285714
0073-4721	2008	4700152458		0.217	Q3	0.38	19	0.480163255817321	0.194244604316547
0073-4721	2009	4700152458		0.42	Q2	0.53	19	0.613534960847572	0.480952380952381
0073-4721	2010	4700152458		0.331	Q2	0.48	19	0.650551464148502	0.480582524271845
0073-4721	2011	4700152458	0.54	0.322	Q3	0.44	19	0.582897282052958	0.487309644670051
0073-4721	2012	4700152458	0.58	0.367	Q3	0.56	19	0.632194847589214	0.541176470588235
0073-4721	2013	4700152458	0.77	0.452	Q2	0.66	19	0.776540317821347	0.711656441717791
0073-4721	2014	4700152458	0.6	0.332	Q3	0.65	19	0.611503369574558	0.623376623376623
0073-4721	2015	4700152458	0.52	0.281	Q3	0.38	19	0.553018369734217	0.517647058823529
0073-4721	2016	4700152458	0.45	0.248	Q3	0.35	19	0.4014882627361	0.441176470588235
2175-8026	2013	21100225018		0.101	Q3	0	3	0	0
2175-8026	2014	21100225018		0.13	Q1	0.16	3	0.298210400909373	0.157894736842105
2175-8026	2015	21100225018		0.105	Q2	0.24	3	0.0264314789687924	0.0363636363636364
2175-8026	2016	21100225018	0.14	0.136	Q1	0.1	3	0.184446505875077	0.0454545454545455
1414-3283	2005	12045		0.122	Q3	0	13	0	0
1414-3283	2006	12045		0.122	Q3	0	13	0	0
1414-3283	2007	12045		0.122	Q4	0	13	0	0
1414-3283	2008	12045		0.113	Q4	0.06	13	0	0
1414-3283	2009	12045		0.228	Q3	0.31	13	0.318246723945311	0.147058823529412
1414-3283	2010	12045		0.291	Q2	0.23	13	0.468410848718719	0.237623762376238
1414-3283	2011	12045	0.33	0.436	Q2	0.37	13	0.736434999328102	0.355855855855856
1414-3283	2012	12045	0.36	0.454	Q2	0.35	13	0.781777387759564	0.368
1414-3283	2013	12045	0.31	0.379	Q2	0.26	13	0.675591346403772	0.34061135371179
1414-3283	2014	12045	0.26	0.288	Q2	0.28	13	0.741694974465636	0.339130434782609
1414-3283	2015	12045	0.23	0.273	Q2	0.22	13	0.4850867809432	0.263157894736842
1414-3283	2016	12045	0.34	0.461	Q2	0.33	13	0.684667054353696	0.392982456140351
1809-4864	2012	21100200823	0.09	0.115	Q4	0.1	6	0.0740546218487395	0.0416666666666667
1809-4864	2013	21100200823	0.16	0.176	Q3	0.26	6	0.345466215174283	0.172413793103448
1809-4864	2014	21100200823	0.17	0.19	Q3	0.25	6	0.334750626002481	0.225108225108225
1809-4864	2015	21100200823	0.2	0.15	Q4	0.16	6	0.25482691063539	0.245136186770428
1809-4864	2016	21100200823	0.62	0.273	Q3	0.78	6	0.574572513086954	0.625
1677-5538	2002	19930		0.107	Q3	0.06	30	0.0146940418679549	0.0144927536231884
1677-5538	2003	19930		0.138	Q2	0.18	30	0.0587217142524418	0.0642857142857143
1677-5538	2004	19930		0.153	Q2	0.18	30	0.118769573199753	0.119047619047619
1677-5538	2005	19930		0.16	Q2	0.23	30	0.234758909998906	0.206572769953052
1677-5538	2006	19930		0.27	Q2	0.52	30	0.325520595057136	0.476635514018692
1677-5538	2007	19930		0.248	Q2	0.46	30	0.51522306960716	0.59051724137931
1677-5538	2008	19930		0.289	Q2	0.54	30	0.573912166519206	0.673469387755102
1677-5538	2009	19930		0.299	Q2	0.55	30	0.620102139290596	0.860655737704918
1677-5538	2010	19930		0.418	Q2	0.79	30	0.723217756804531	1.09954751131222
1677-5538	2011	19930	0.4	0.454	Q2	1.11	30	0.942187690119549	1.27699530516432
1677-5538	2012	19930	0.34	0.456	Q2	0.98	30	0.712606282225816	1.10091743119266
1677-5538	2013	19930	0.37	0.487	Q2	1.2	30	0.564802697688425	1.02788844621514
1677-5538	2014	19930	0.48	0.468	Q2	0.94	30	0.58062416378761	1.06439393939394
1677-5538	2015	19930	0.77	0.395	Q2	0.9	30	0.665999890185083	0.982935153583618
1677-5538	2016	19930	0.71	0.379	Q2	0.8	30	0.532167805495961	0.830459770114943
0101-2800	2011	19900192709	0.17	0.117	Q3	0.14	12	0.532167805495961	0.830459770114943
0101-2800	2012	19900192709	0.39	0.171	Q3	0.47	12	0.532167805495961	0.830459770114943
0101-2800	2013	19900192709	0.61	0.234	Q2	0.6	12	0.532167805495961	0.830459770114943
0101-2800	2014	19900192709	0.65	0.233	Q3	0.67	12	0.532167805495961	0.830459770114943
0101-2800	2015	19900192709	0.81	0.239	Q3	0.54	12	0.532167805495961	0.830459770114943
0101-2800	2016	19900192709	0.61	0.284	Q2	0.31	12	0.532167805495961	0.830459770114943
1676-2444	2002	4700152478		0.102	Q4	0	11	0	0
1676-2444	2003	4700152478		0.101	Q4	0.05	11	0.0367024589551309	0.0487804878048781
1676-2444	2004	4700152478		0.101	Q4	0.03	11	0.00830214651352863	0.024390243902439
1676-2444	2005	4700152478		0.106	Q4	0	11	0.0659484871217804	0.0967741935483871
